name,dba,slug,dba_slug,type,is_breeder,is_bank,is_cultivator,is_dispensary,is_academic,url,is_bad_url,reason_code,street_address,city,state,zip_code,country,lat,lng,phone,email,license_usda,license_state,license_other,is_licensed,schema_complete,last_verified,verified_by,submitted_at,submitted_by,evidence_url
Therapy Seeds,,therapy-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Third Eye Genetics,,third-eye-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three Ravens Farm,,three-ravens-farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThugPug Genetics,,thugpug-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thunderfudge,,thunderfudge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiger Trees,,tiger-trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiki Madman,,tiki-madman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiki Seedbank,,tiki-seedbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tikum Olam,,tikum-olam,,,,,,,,http://www.tikunolam.com,false,,,,,,,,,,,,,,,,,,,,
Timberedge Farms,,timberedge-farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timmys Garden Genetics,,timmys-garden-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tinos Genetics,,tinos-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo Seeds,,tokyo-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Hill,,tom-hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tombstone Trichomes,,tombstone-trichomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonglen Song,,tonglen-song,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonygreens Tortured Beans,,tonygreens-tortured-beans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top Boy Genetics,,top-boy-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top Dawg Seeds,,top-dawg-seeds,,,,,,,,http://www.topdawgseeds.com,false,,,,,,,,,,,,,,,,,,,,
Top Seedcret,,top-seedcret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top Shelf Producer,,top-shelf-producer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top Shelf Seeds,,top-shelf-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Top Tao Seeds,,top-tao-seeds,,,,,,,,http://toptaoseeds.com,false,,,,,,,,,,,,,,,,,,,,
Totemic,,totemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower Three,,tower-three,,,,,,,,https://towerthreellc.com,false,,,,,,,,,,,,,,,,,,,,
Traceseeker,,traceseeker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trade Wind Seed Company,,trade-wind-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tramuntana Seeds,,tramuntana-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree1Four,,tree1four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreeTown Seeds,,treetown-seeds,,,,,,,,http://www.treetownseeds.com,false,,,,,,,,,,,,,,,,,,,,
Treeheart,,treeheart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Treehouse Seeds,,treehouse-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Treemoney,,treemoney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tree of Life Seeds,,tree-of-life-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Treeology Genetics,,treeology-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trich House,,trich-house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trichome Bros,,trichome-bros,,,,,,,,https://www.trichomebros.com,false,,,,,,,,,,,,,,,,,,,,
Trichome Jungle Seeds,,trichome-jungle-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trichome Kings,,trichome-kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trichome Orchards,,trichome-orchards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tricoma Gold Genetics,,tricoma-gold-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trikoma Seeds,,trikoma-seeds,,,,,,,,http://trikomaseeds.com,false,,,,,,,,,,,,,,,,,,,,
Trinity Genetics,,trinity-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trip Seeds,,trip-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple C Genetics,,triple-c-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Ott Organics,,triple-ott-organics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trippy Kitty Cultivation,,trippy-kitty-cultivation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triptoe Seed Co,,triptoe-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropical Seeds Company,,tropical-seeds-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropicannimal Genetics,,tropicannimal-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True Canna Genetics,,true-canna-genetics,,,,,,,,http://www.truecannagenetics.com,false,,,,,,,,,,,,,,,,,,,,
True Grit Genetics,,true-grit-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Truleaf Medicinal,,truleaf-medicinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump Seeds,,trump-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsunami Seed Co,,tsunami-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuck N’ Roll Genetics,,tuck-n-roll-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turbo702,,turbo702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turbo Flora Genetics,,turbo-flora-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turn It Up Genetics,,turn-it-up-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnspit Genetics,,turnspit-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turp beans,,turp-beans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turpene Time,,turpene-time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turtle's Seed Co,,turtles-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twenty 20 Genetics,,twenty-20-genetics,,,,,,,,https://twenty20mendocino.com,false,,,,,,,,,,,,,,,,,,,,
Twin Peaks Cannabis,,twin-peaks-cannabis,,,,,,,,https://www.chadwestport.com,false,,,,,,,,,,,,,,,,,,,,
Twisty Seeds,,twisty-seeds,,,,,,,,http://www.twistyseeds.com,false,,,,,,,,,,,,,,,,,,,,
Tykbeech,,tykbeech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFO Genetics,,ufo-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UKHTA 420,,ukhta-420,,,,,,,,https://ukhta420.es,false,,,,,,,,,,,,,,,,,,,,
UKSeedCo,,ukseedco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US SkunkX,,us-skunkx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ultra Fire Genetics,,ultra-fire-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ultra Genetics,,ultra-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Umami Seed Co,,umami-seed-co,,,,,,,,http://www.umamiseedcompany.com,false,,,,,,,,,,,,,,,,,,,,
Underground Originals,,underground-originals,,,,,,,,http://www.ugorg.com,false,,,,,,,,,,,,,,,,,,,,
Underground Seeds Collective,,underground-seeds-collective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Underworld Genetix,,underworld-genetix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn Boys Genetics,,unicorn-boys-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unicorn Genetics,,unicorn-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Cannabis Seeds,,united-cannabis-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Seedbanks,,united-seedbanks,,,,,,,,http://www.unitedseedbanks.com,false,,,,,,,,,,,,,,,,,,,,
Universally Seeded,,universally-seeded,,,,,,,,http://universallyseeded.com,false,,,,,,,,,,,,,,,,,,,,
Unknown or Legendary,,unknown-or-legendary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unleashed Genetics,,unleashed-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Gen,,unnamed-gen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up The Hill Creations,,up-the-hill-creations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uprising Seed Co,,uprising-seed-co,,,,,,,,http://uprisingseedco.com,false,,,,,,,,,,,,,,,,,,,,
Upstate Bilo,,upstate-bilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uptowngrowlab Inc.,,uptowngrowlab-inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban Legends,,urban-legends,,,,,,,,https://urban-legends.org,false,,,,,,,,,,,,,,,,,,,,
Useful Seeds,,useful-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ustad Seeds,,ustad-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utopia Farms,,utopia-farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V-BUDS by Krumme Gurken,,v-buds-by-krumme-gurken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VAli Co Genetics,,vali-co-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V Elementum Seeds,,v-elementum-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Seeds,,vip-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VW Buds,,vw-buds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vagabond Seeds,,vagabond-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valencia Genetics,,valencia-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley Exclusives,,valley-exclusives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Van Stranz,,van-stranz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vancouver Island Seed Company,,vancouver-island-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vandal Genetics,,vandal-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Variety of Cannabis,,variety-of-cannabis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vashon Seed and Mercantile,,vashon-seed-and-mercantile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venus Genetics,,venus-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verified Genetics,,verified-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont Seeds,,vermont-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vetitum Hortus Seeds,,vetitum-hortus-seeds,,,,,,,,http://ssohv.yolasite.com,false,,,,,,,,,,,,,,,,,,,,
Vicious Genetics,,vicious-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory Seeds,,victory-seeds,,,,,,,,http://victoryseeds.nl,false,,,,,,,,,,,,,,,,,,,,
Vida Verde Seeds,,vida-verde-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viking Gardens,,viking-gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viking Seeds,,viking-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Seeds,,virgin-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vision Seeds,,vision-seeds,,,,,,,,http://www.visionseeds.nl,false,,,,,,,,,,,,,,,,,,,,
Volcanic Genetics,,volcanic-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vulkania Seeds,,vulkania-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEST-EU,,west-eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGW Genetics,,wgw-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wacky Weed Seeds,,wacky-weed-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waffle House Genetics,,waffle-house-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wagyu Genetics,,wagyu-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Walipini Seeds,,walipini-seeds,,,,,,,,http://www.walipiniseedbank.com,false,,,,,,,,,,,,,,,,,,,,
Wanted Seeds,,wanted-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warlock,,warlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warped Genetics,,warped-genetics,,,,,,,,https://www.warpedgenetics.com,false,,,,,,,,,,,,,,,,,,,,
Wasserbauernhof,,wasserbauernhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavy Flower Company,,wavy-flower-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weaving Genetics,,weaving-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webb Genetics,,webb-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeedSeedsExpress,,weedseedsexpress,,,,,,,,https://weedseedsexpress.com,false,,,,,,,,,,,,,,,,,,,,
Weed Should Taste Good,,weed-should-taste-good,,,,,,,,https://weedshouldtastegood.com,false,,,,,,,,,,,,,,,,,,,,
WeedboyGenetics,,weedboygenetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weird & Limited Genetics,,weird-limited-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wereweedgenetics420,,wereweedgenetics420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Coast Seed Company,,west-coast-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westco Seed Co,,westco-seed-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Cultured,,western-cultured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Westside Gardenz,,westside-gardenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WetCoast Genetics,,wetcoast-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whish Seeds,,whish-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Buffalo Seed Collective,,white-buffalo-seed-collective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Clouds Genetics,,white-clouds-genetics,,,,,,,,https://www.whitecloudsgenetics.com,false,,,,,,,,,,,,,,,,,,,,
White Ivory Grove,,white-ivory-grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Label,,white-label,,,,,,,,http://www.whitelabelseeds.com,false,,,,,,,,,,,,,,,,,,,,
White Lightning Seeds,,white-lightning-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Raven Seeds,,white-raven-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Woods Genetics,,white-woods-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitehurst Genetix,,whitehurst-genetix,,,,,,,,http://whitehurstgenetix.com,false,,,,,,,,,,,,,,,,,,,,
Wicked Cheeba,,wicked-cheeba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wicked Sowa Seeds,,wicked-sowa-seeds,,,,,,,,http://www.wickedsowa.com,false,,,,,,,,,,,,,,,,,,,,
Wiseguy Genetics,,wiseguy-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Witch’s Brew Seed Crew,,witchs-brew-seed-crew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WizardK,,wizardk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wizard Trees,,wizard-trees,,,,,,,,https://wizardtreesgenetics.shop,false,,,,,,,,,,,,,,,,,,,,
Wnek's Genetics,,wneks-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolfpack Selections,,wolfpack-selections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wonderbrett’s Byrd Seed,,wonderbretts-byrd-seed,,,,,,,,https://www.wonderbrett.com,false,,,,,,,,,,,,,,,,,,,,
World Trade Genetics,,world-trade-genetics,,,,,,,,http://worldtradegenetics.com,false,,,,,,,,,,,,,,,,,,,,
World of Seeds Bank,,world-of-seeds-bank,,,,,,,,http://www.worldofseeds.eu/,false,,,,,,,,,,,,,,,,,,,,
Wyeast Farms,,wyeast-farms,,,,,,,,http://www.wyeastfarms.com,false,,,,,,,,,,,,,,,,,,,,
XX GENETIX,,xx-genetix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xtreme Seeds Co.,,xtreme-seeds-co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xena seed company,,xena-seed-company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAK,,yak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yankee Seed,,yankee-seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yardie Seeds,,yardie-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yellowhammer Genetics,,yellowhammer-genetics,,,,,,,,http://Yellowhammergenetics.com,false,,,,,,,,,,,,,,,,,,,,
Yetis Pheno,,yetis-pheno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yin Yang Seeds,,yin-yang-seeds,,,,,,,,http://www.yinyangseeds.com,false,,,,,,,,,,,,,,,,,,,,
York Genetics,,york-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Your Highness,,your-highness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZaZa Genetics,,zaza-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambeza,,zambeza,,,,,,,,http://www.zambeza.com,false,,,,,,,,,,,,,,,,,,,,
Zamnesia,,zamnesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zativo,,zativo,,,,,,,,https://www.zativo.com,false,,,,,,,,,,,,,,,,,,,,
Zen Genetics,,zen-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zenseeds,,zenseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zephyr Seeds,,zephyr-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZeroDirt Genetics,,zerodirt-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zero Gravity Genetics,,zero-gravity-genetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zia Farm and Seed,,zia-farm-and-seed,,,,,,,,http://ziafarmandseed.com,false,,,,,,,,,,,,,,,,,,,,
Zmellz A Pollo,,zmellz-a-pollo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zmoothiez,,zmoothiez,,,,,,,,https://www.zmoothiez.com,false,,,,,,,,,,,,,,,,,,,,
Zomia,,zomia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoo Seeds,,zoo-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoolander Seeds,,zoolander-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zorrino Seeds,,zorrino-seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
